start_time_user,date_user,deviceid,starttime_auto,starttime_calculated,date_time,country,local_currency,currency_label,RegionID,VaccID,priority_backup,HouseholdID,FarmerLocation,farmer_location,farmer_location_new,FarmerCat1,Categorisation,HerdSizeCat,herd_size_cat,herd_size_cat_new,ItmStartYear,itm_start_year,ItmStartYearNew,ItmLastYearNumber,itm_last_year_number,ItmLastYearNumberNew,HerdMobileYN,herd_mobile,HerdMobileYnNew,CroppingYN,cropping_yn,cropping_yn_new,NoteUpdateBackInfo,agreement,participation,respondentsex,respondent_is_head,household_position,household_type,work_away,age_malehead,age_femalehead,education_level,children_under_4,children_4to10,males11to24,females11to24,males25to50,females25to50,malesover50,femalesover50,generated_note_name_101,land_tenure,landowned_crop,landowned_grass_enclosed,landowned_grass_open,unitland_owned,land_ownership,areaunits_other_own,landrentin,unitland_rentin,landrentout,unitland_rentout,areaunits_other_rent,landcultivated,unitland,areaunits_other,Farm_labour,land_slope,homegarden,pasture_grazing,pastureland_controldry,pastureland_controlown_when,pastureland_commonland_when,pastureland_awayland_when,generated_note_name_138,livestock_owners,livestock,livestock_count,livestock_other1,livestock_other2,livestock_other3,livestock_stabled,livestock_repeat_count,livestock_notimportant,livestock_notimp_otherpoultry_name,livestock_notimp_other1_name,livestock_notimp_other2_name,livestock_notimp_other3_name,livestock_notimp_cattle,livestock_notimp_sheep,livestock_notimp_goats,livestock_notimp_pigs,livestock_notimp_chicken_poultry,livestock_notimp_rabbits,livestock_notimp_donkeys,livestock_notimp_fish,livestock_notimp_beehives,livestock_notimp_other1,livestock_notimp_other2,livestock_notimp_other3,dairy_products_yn,dairy_products,dairy_products_other,cheese_amount,cheese_units,cheese_time_units,cheese_amount_units_other,cheese_amount_time_units_other,cheese_use,cheese_consumed_amount,cheese_sell_amount,cheese_sold_income,cheese_sold_price_timeunits,butter_amount,butter_units,butter_time_units,butter_amount_units_other,butter_amount_time_units_other,butter_use,butter_consumed_amount,butter_sell_amount,butter_sold_income,butter_sold_price_timeunits,other_dairy_amount,other_dairy_units,other_dairy_time_units,other_dairy_amount_units_other,other_dairy_amount_time_units_other,other_dairy_use,other_dairy_consumed_amount,other_dairy_sell_amount,other_dairy_sold_income,other_dairy_sold_price_timeunits,dairy_products_who_sells,dairy_products_who_control_eating,wool_collect,wool_use,wool_consumed_amount,wool_sell_amount,wool_sold_income,livestock_wool_who_sells,skins_collect,skins_use,skins_consumed_amount,skins_sell_amount,skins_sold_income,livestock_skins_who_sells,rental_collect,rent_out_animals_which,rental_sold_income,livestock_rental_who_sells,livestock_manure,livestock_manure_soil,livestock_manure_store_pile,livestock_manure_store_enclosed,livestock_manure_biodigester,livestock_manure_fuel,livestock_manure_sell,livestock_manure_dispose,generated_note_name_636,grow_crops,generated_note_name_642,crops,crop_count,crops_other1,crops_other2,crops_other3,crops_notimportant,farm_planning_who,veg_count,fruit_count,fodder_count,crop_repeat_count,use_fertilisers,fertiliser_crops,fertiliser_amount,fertiliser_units,fertiliser_type,fertiliser_units_other,fertiliser_type_other,use_manure_compost,manure_compost_crops,land_irrigated,Irrigation_crops,Irrigation_months,manage_trees,tree_uses,tree_uses_other,use_legumes_fertility,agroforestry,generated_note_name_750,gather_wildfoods,wildfoods,wildfood_collect_when,wildfood_importance,wildfood_amount,generated_note_name_764,foodshortagetime,foodshortagetime_months_which,food_worst_month,food_best_month,generated_note_name_773,generated_note_name_774,HFIAS_9,HFIAS_8,HFIAS_7,HFIAS_6,HFIAS_5,HFIAS_4,HFIAS_3,HFIAS_2,HFIAS_1,generated_note_name_787,generated_note_name_788,Grains_roots_tubers,GrainsRootsTubers_good_season,GrainsRootsTubers_bad_season,GrainsRootsTubers_last_month,GrainsRootsTubers_ind24h,GrainsRootsTubers_source,GrainsRootsTubers_source_good,GrainsRootsTubers_source_bad,GrainsRootsTubers_source_last_month,Legumes,Legumes_good_season,Legumes_bad_season,Legumes_last_month,Legumes_ind24h,Legumes_source,Legumes_source_good,Legumes_source_bad,Legumes_source_last_month,Nuts_Seeds,Nuts_Seeds_good_season,Nuts_Seeds_bad_season,Nuts_Seeds_last_month,Nuts_Seeds_ind24h,Nuts_Seeds_source,Nuts_Seeds_source_good,Nuts_Seeds_source_bad,Nuts_Seeds_source_last_month,Veg_Leafy,Veg_Leafy_good_season,Veg_Leafy_bad_season,Veg_Leafy_last_month,Veg_Leafy_ind24h,Veg_Leafy_source,Veg_Leafy_source_good,Veg_Leafy_source_bad,Veg_Leafy_source_last_month,VitA_Veg_Fruit,VitA_Veg_Fruit_good_season,VitA_Veg_Fruit_bad_season,VitA_Veg_Fruit_last_month,VitA_Veg_Fruit_ind24h,VitA_Veg_Fruit_source,VitA_Veg_Fruit_source_good,VitA_Veg_Fruit_source_bad,VitA_Veg_Fruit_source_last_month,Vegetables,Vegetables_good_season,Vegetables_bad_season,Vegetables_last_month,Vegetables_ind24h,Vegetables_source,Vegetables_source_good,Vegetables_source_bad,Vegetables_source_last_month,Fruits,Fruits_good_season,Fruits_bad_season,Fruits_last_month,Fruits_ind24h,Fruits_source,Fruits_source_good,Fruits_source_bad,Fruits_source_last_month,Meat,Meat_good_season,Meat_bad_season,Meat_last_month,Meat_ind24h,Meat_source,Meat_source_good,Meat_source_bad,Meat_source_last_month,Eggs,Eggs_good_season,Eggs_bad_season,Eggs_last_month,Eggs_ind24h,Eggs_source,Eggs_source_good,Eggs_source_bad,Eggs_source_last_month,Milk_Dairy,Milk_Dairy_good_season,Milk_Dairy_bad_season,Milk_Dairy_last_month,Milk_Dairy_ind24h,Milk_Dairy_source,Milk_Dairy_source_good,Milk_Dairy_source_bad,Milk_Dairy_source_last_month,generated_note_name_913,aidreceived,giftsreceived,aidtypes,aid_other,aid_food_amount,gifttypes,gift_other,gift_food_amount,generated_note_name_936,offfarm_incomes_any,offfarm_incomes,offfarm_incomes_count,offfarm_incomes_other,offfarm_income_repeat_count,offfarm_income_proportion,spending_Off_farm_income,spending_On_farm_income,generated_note_name_976,PPI_1,PPI_2,PPI_3,PPI_4,PPI_5,PPI_6,PPI_7,PPI_8,PPI_9,PPI_10,generated_note_name_992,respondent_comments,GPS_latitude,GPS_longitude,_GPS_altitude,_GPS_precision,Additional_respondents,quality_rapport,quality_reliability,end_time_user,endtime_auto,endtime_calculated,notes,instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes,_version,RegionName,DistrictID,DistrictName,FarmerGender,FarmerDistrict,FarmerItmYearStart,FarmerItmNumberLastYear,FarmerHerdMobileYn,FarmerCroppingYn,FarmerCatCode,FarmerCat,cattle_tlu,goat_tlu,sheep_tlu,pig_tlu,poultry_tlu,rabbit_tlu,equine_tlu,tot_tlu,milksellshr,prodsysmlk,ItmYearFirst,ItmYearLast,FarmerItmStat,VaccFrmrItmCnt,VaccItmStat,FarmerCatComb
09:45:00.000+03,8/25/17,357947074449688,2017-11-28T07:59:52.371+03,09:33:35,201708311231.0,Tanzania,000_TZS,'000 TZS,11,2095,1,2074108,Sumbawanga,,,,,1 to 5,,herd_1_5,0.0,,,1,,2016.0,N,,,Y,,Y,,,Y,M,Y,,couple,none,45.0,70.0,literate,0,3,1,0,2,6,0,1,,own_land,5.0,0.0,0.0,acres,Male Female,,,,,,,2.0,acres,,Household,flat slope steep_slope,Y,own_land others_land_close common_land_close no_grazing,,,,,,Y,cattle goats chicken_poultry fish,1,,,,Y,3,,,🐕,,,,58.0,,,,,,,,,,,N,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male Female,,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,,2.0,,,,millet beans potato,Female Male_Youth_or_Child,2.0,3.0,0.0,2.0,Y,,,other,,,,Y,maize beans banana,N,,,N,,,No_dont_grow,N,,N,,,,,,N,,nov,,,,never,never,never,,,never,never,monthly,never,,,,,daily,,Y,,,,on-farm,,,weekly,weekly,N,,,,bought,,,,weekly,N,,,,bought,,,monthly,,Y,,,,on-farm bought,,,weekly,daily,N,,bought,,,,,,daily,Y,,,,,,,,,N,,,bought,,,,,weekly,N,,,,,,never,,never,Y,,bought,bought,on-farm,,daily,daily,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,Retired officer,,,food possessions invest_farm invest_people,food possessions invest_farm invest_people,,11,3,13,0,0,0,4,4.0,4.0,12,,No,-8.7,34.3,1492,4.5509996,1,easy,4,15:30:00.000+03,2017-08-27T08:40:00.259+03,14:38:18,They doesnt know about ITM,uuid:13f46d05-771b-48e8-9fff-13634e66f3a9,297415,251374e4-50ae-45fd-81ad-fbe6a056f6b3,2017-09-13T10:51:33,611,,-1,,,20170722,Shinyanga,167.0,Njombe Urban,M,Itilima,2014.0,0,Y,Y,2,dairy_long-term,527.7990056,1.427197166,0.0,0.0,0.790569415,0.0,0.0,152.2087895,Most,dairy,0,2017,inactive,7,inactive,4
,11/17/17,357947074449894,2017-11-23T17:20:36.729+03,13:05:45,201708191124.0,Tanzania,000_TZS,'000 TZS,13,3233,1,3167413,Songea,,,,,1 to 5,,,2014.0,,,0,,1.0,N,,,Y,,,,,Y,F,Y,married_to,couple,man_works_away,57.0,38.0,literate,1,3,2,1,3,1,0,0,,own_land rent_in_land,10.0,0.0,0.0,acres,Male Female,,,acres,,,,50.0,acres,,Household,flat,N,own_land common_land_close common_land_away,,,,jun jul aug sep,,Y,cattle,1,,,,Y,1,sheep chicken_poultry other1,,,,,,,,,,,,,,,,,N,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,store_enclosed dispose biodigester,,,,,,,,,Y,,maize,1.0,,,,,,2.0,3.0,0.0,,N,,,,,,,,,N,,,N,Food Timber Fodder,,No_crop_only,,,Y,,,,Little,,N,,,aug,,,never,never,never,never,never,never,,never,,,,,,,daily,Y,,on-farm,,on-farm bought,,never,,daily,N,,,,bought,,,,monthly,Y,,,,bought,,,weekly,weekly,Y,,,,on-farm,,,monthly,,N,,on-farm bought,,,,,weekly,daily,N,,,,bought,,,,,N,,bought,bought,on-farm bought,,,,weekly,N,,,,,,,,never,N,,on-farm,on-farm,,,,,monthly,Y,,,,bought,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,17,3,0,6,0,15,4,4.0,4.0,a0,,,-2.5,38.7,1085,4.5509996,2,medium,5,16:28:00.000+03,2017-08-06T23:28:59.615+03,19:32:22,,uuid:73a9ba84-4a53-4278-ad0a-b3489873e5da,459915,f7343fcf-3b4b-4e36-9080-c0c3ea9da7fd,2017-08-20T15:31:46,603,,-1,,,20170722,Tabora,85.0,Chunya,M,Mufindi,2017.0,1,Y,Y,1,"pastoralist_non-itm, active vaccinator",69.83138464,0.0,0.0,0.0,0.0,0.0,0.0,2.252982213,UnderHalf,dairy,0,0,inactive,12,active,3
11:18:00.000+03,8/18/17,357947074464794,2017-11-18T10:52:10.359+03,19:54:20,201707251120.0,Tanzania,000_TZS,'000 TZS,13,2062,1,3129105,H/Kahama,,,"pastoralist_non-itm, active vaccinator",,50 plus,,herd_50_plus,2017.0,,,0,,,Y,,,Y,,,,,Y,M,Y,,couple,none,42.0,35.0,primary,1,0,1,0,1,0,1,1,,own_land communal_land,5.0,0.0,0.0,acres,Male Female,,,,,,,1.5,acres,,Hire_labour,flat,N,others_land_close common_land_away,N,,,,,Y,cattle,1,,,,Y,1,,,,,,,,,,20.0,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,maize millet rice ground_nut,2.0,,,,beans banana potato onion,Male Other_family_male Other_family_female,1.0,0.0,0.0,1.0,N,,,,,,,Y,maize,N,,,Y,Food,,No_crop_only,N,,N,,,,UnderHalf,,N,,nov,jul,,,weekly,never,never,never,never,never,weekly,monthly,never,,,,,never,,Y,,,,on-farm,,,,weekly,N,,,,on-farm,,,monthly,daily,N,,,,on-farm bought,,weekly,,daily,N,,,,,,,never,monthly,Y,,bought,,bought,,,,daily,Y,,,,,,,,monthly,N,,,,on-farm Free,,,,,Y,,,,on-farm bought,,,never,weekly,Y,,,,bought,,daily,,daily,N,,on-farm Free,,,,N,N,,,,,,,,Y,ownbusiness,,,,UnderHalf,,possessions invest_farm invest_people,,11,3,6,0,9,0,4,4.0,0.0,12,,,-8.7,35.9,1096,4.5509996,1,medium,5,13:00:00.000+03,2017-12-02T05:18:44.840+03,12:04:14,,uuid:8523eae9-36e5-4cea-a4c0-9bcb2a659f1e,454738,436dfbd8-1cb6-4232-bd7b-f6b55e249aa3,2017-12-04T10:57:10,117,,-1,,,20170722,Rukwa,163.0,Geita,,MBULU,2013.0,0,Y,Y,8,"pastoralist_non-itm, inactive vaccinator",1.0,0.0,0.0,0.0,0.948683298,0.0,0.0,16.32440267,UnderHalf,pstrl,0,0,inactive,0,inactive,3
12:44:00.000+03,7/28/17,357947074449894,2017-09-07T11:02:10.089+03,11:00:23,201711271103.0,Tanzania,000_TZS,'000 TZS,13,3122,1,1076610,KAGERA,,Muleba- tukutuku ward,,,1 to 5,,,2016.0,,,0,,,Y,,,Y,,,,,Y,M,Y,,couple,none,45.0,73.0,primary,0,0,2,1,0,1,1,0,,own_land communal_land,10.0,0.0,0.0,acres,Male Female_Youth_or_Child,,,,,,,2.0,acres,,Household,flat,Y,no_grazing,N,,,,,Y,cattle goats sheep donkeys_horses other1,3,,,,Y,1,goats pigs,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize,2.0,,,,,Male,0.0,1.0,0.0,3.0,N,,,other,,,,Y,maize,N,,,N,,,No_dont_grow,N,,N,,,,,,Y,,nov,jul,,,never,never,never,never,never,never,never,never,never,,,,daily,daily,daily,Y,,,,on-farm,,daily,,,N,,,,on-farm,,,,weekly,Y,,,,bought,,daily,,daily,Y,,,,bought,,,,never,N,,,,,,,,,Y,,,,,,,,never,N,,bought,,on-farm bought,,monthly,,daily,Y,,on-farm bought,on-farm,on-farm bought,,,,never,Y,,on-farm,,on-farm,,,,daily,Y,,,on-farm,,,Y,N,,,,,,,,N,,1.0,,,,,possessions invest_farm,,5,5,6,6,9,0,0,0.0,4.0,12,,,-3.1,36.0,1735,4.5509996,1,medium,3,13:44:00.000+03,2017-08-03T09:25:28.085+03,23:45:16,"Language barrier experienced, he did not Swahili speaker. Occasional doubts on livestock numbers",uuid:257918c4-f5c2-495d-a0c4-5e7583b0cfef,461303,5662269a-56e5-4046-9a71-e233fb5156b4,2017-08-09T07:11:09,211,,-1,,,20170722,Shinyanga,,Muleba,M,Kiteto,2014.0,1,N,Y,5,"pastoralist_non-itm, inactive vaccinator",1.68173162,16.31082475,0.0,0.0,0.316227766,0.0,0.0,37.53435121,Most,dairy,0,2016,inactive,23,active,4
08:52:00.000+03,11/29/17,357947074449837,2017-08-15T11:58:57.642+03,10:41:30,201708291637.0,Tanzania,000_TZS,'000 TZS,23,2138,1,2126814,Magu District,,Mbeya/ chunya,"pastoralist_non-itm, inactive vaccinator",,50 plus,,herd_21_50,0.0,,,0,,,Y,,,Y,,,,,Y,M,Y,,couple,none,28.0,74.0,postsecondary,1,0,0,0,3,2,0,0,,own_land,14.0,0.0,0.0,acres,Male Female,,,,,,,0.0,acres,,Household,slope steep_slope,N,no_grazing,,jun jul aug sep oct nov dec,,,,Y,cattle goats sheep chicken_poultry other1,1,,,,Y,2,chicken_poultry,,Dogs,,,,,,,,,,,30.0,,,,Y,,,,,,,,,,,,,,,,,,use,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,maize rice other1,2.0,Pamba,,,,Male,2.0,2.0,1.0,2.0,Y,maize,,,,,,Y,maize,Y,,,Only_felling,Fuel,,No_crop_only,N,,N,,,,,,N,,may,apr,,,never,never,never,never,never,,daily,never,,,,,,weekly,,Y,,,,on-farm bought,,monthly,,daily,N,,,,on-farm bought,,,,,N,,,,Free,,,,daily,N,,,Free,bought,,,,,N,,,,,,,daily,weekly,Y,,,,on-farm bought,,,,monthly,N,,,bought,,,,,weekly,,,,,on-farm bought,,,,monthly,N,,,,on-farm bought,,,daily,,Y,,,on-farm,on-farm,,N,N,,,,,,,,N,,,,1.0,All,food possessions invest_farm invest_people,food invest_farm,,5,3,0,6,9,15,4,4.0,4.0,12,,,-3.9,36.8,1157,4.5509996,1,medium,4,13:50:00.000+03,2017-08-27T20:46:39.517+03,18:47:43,"Animal health increase, expensive on treatment reduced",uuid:7f0ce3e9-ab4b-48da-83f3-f2c998ead38a,331182,3e9f0868-f6de-4645-8a2a-536686e1a43e,2017-12-02T04:57:39,516,,-1,,,20170722,Ruvuma,154.0,Kiteto,Male,Kilolo,,0,N,Y,4,"pastoralist_non-itm, inactive vaccinator",1.252982213,55.04903353,0.0,0.0,1.802498266,0.0,0.0,1.4110960959999999,UnderHalf,dairy,2012,2017,just-started,6,active,2
10:19:00.000+03,8/1/17,357947074465049,2017-07-06T03:53:25.866+03,16:54:23,20171127.0,Tanzania,000_TZS,'000 TZS,13,1077,2,3253511,SIMANJIRO,,,,,1 to 5,,herd_21_50,,,,1,,,N,,,Y,,,,,Y,M,Y,,couple,none,41.0,66.0,postsecondary,1,11,7,2,0,0,0,0,,own_land,47.0,0.0,0.0,acres,Male Female,,,,,,,0.0,acres,,Household Hire_labour,steep_slope,Y,own_land others_land_close,N,,,,,Y,cattle,1,,,,Y,1,goats sheep chicken_poultry donkeys_horses,,,,,,,60.0,,470.0,,,,,25.0,,,N,butter other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,maize rice cassava ground_nut,3.0,,,,,Male,0.0,0.0,,2.0,N,,,kg,Urea DAP CAN,,,Y,cowpea maize millet beans,N,,,N,,,No_dont_grow,Y,,N,,,,,,N,,nov,jul,,,never,never,never,,never,never,never,never,,,,,,,daily,Y,,,,bought,,,never,,N,,,,on-farm,,,,,N,,Free,,,,monthly,,weekly,Y,,,,on-farm,,,,,N,,,,,,daily,daily,weekly,Y,,,,bought Free,,,,daily,N,,,,,,monthly,weekly,daily,Y,,,,bought,,,,weekly,N,,on-farm,,,,daily,,daily,Y,,on-farm,,on-farm,,N,N,,,,,,,,N,,2.0,,,,possessions invest_farm,food possessions invest_people,,2,3,0,6,0,15,4,4.0,4.0,12,,Price is very expensive,-9.4,35.4,1174,4.5509996,1,medium,4,14:01:00.000+03,2017-08-27T19:13:39.224+03,18:19:44,He need more knowledge about the vaccine,uuid:99a78369-a53a-4337-9627-cb05c7b4336e,297437,ffb39ad5-9aed-47b4-a1cd-ffa9d1abbcf6,2017-08-07T16:19:02,14,,-1,,,20170722,Kagera,69.0,Tabora Urban,F,Njombe,,1,Y,Y,2,"dairy_non-itm, inactive vaccinator",12.67169704,13.45643042,0.0,0.0,0.0,0.0,0.0,14.9312484,All,dairy,2016,2016,inactive,2,active,2
13:39:00.000+03,11/28/17,357947074449837,2017-11-17T11:08:14.940+03,10:00:49,201709110932.0,Tanzania,000_TZS,'000 TZS,11,3252,1,2062102,Tabora Urban,,Magu-buhumbi,"dairy_non-itm, inactive vaccinator",,6 to 20,,,2017.0,,,1,,,N,,,Y,,,Pastoralist just starting,,Y,M,Y,,couple,none,75.0,52.0,literate,1,3,0,1,3,1,0,0,,own_land communal_land,,0.0,0.0,acres,Female,,,,,,,10.0,acres,,Household Reciprocal,flat,Y,own_land others_land_close common_land_close,N,feb mar apr may jun jul,,,,Y,cattle,1,,,,Y,3,,,,,,,,,,24.0,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,maize,1.0,Simsim,,,,Male Female,2.0,1.0,,1.0,Y,,,,,,,Y,pigeon_pea maize other1 other2,N,,,Y,Food,,No_dont_grow,N,,N,,,,,,N,,,jun,,,never,monthly,never,never,never,monthly,weekly,,never,,,,,,daily,Y,,on-farm,bought,,,weekly,,,N,,on-farm bought,,bought,,,,weekly,N,,,,bought,,weekly,daily,weekly,Y,,,,bought,,,,daily,N,,,,Free,,,,daily,N,,,,bought,,monthly,,weekly,N,,,,bought,,,monthly,monthly,Y,,,,on-farm bought,,,never,,N,,,on-farm,on-farm bought,,,monthly,daily,Y,,,,on-farm,,N,N,,,,,,,,N,otherfarms,,,,,,food possessions invest_farm invest_people,,5,3,0,6,0,0,4,4.0,4.0,12,,,-7.4,35.8,1185,4.5509996,1,medium,3,,2017-12-03T14:12:37.850+03,18:19:59,Some how a farmer is aware on some animal diseases and how to treat them on time.,uuid:cd52f6d8-be04-4903-9842-6b0438b2dbb1,328960,e10e0921-17dd-458a-9943-e08e8793fb41,2017-11-23T14:22:59,501,,-1,,,20170722,Tabora,69.0,Muleba,M,Kalambo,2015.0,1,N,N,2,"pastoralist_non-itm, inactive vaccinator",1.252982213,0.0,0.0,0.0,0.0,0.0,0.0,200.560242,None,dairy,2017,2015,inactive,4,inactive,3
09:29:00.000+03,8/29/17,357947074464794,2017-08-26T10:10:32.857+03,09:56:58,201708111104.0,Tanzania,000_TZS,'000 TZS,4,3078,2,2157304,,,,pastoralist_long-term,,50 plus,,herd_1_5,2017.0,,,0,,,N,,,Y,,Y,,,Y,M,Y,,woman_single,none,76.0,33.0,primary,1,1,3,0,0,1,1,0,,own_land,1.0,0.0,0.0,,Male Female,,,,,,,7.5,acres,,Household Hire_labour,flat,N,own_land,N,,,,,Y,cattle,1,Doģs,,,N,1,goats chicken_poultry,,Cat,,,,,,,72.0,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize rice,1.0,,,,,Male,2.0,2.0,4.0,2.0,N,maize onion,,kg,,,,Y,cowpea maize other1,N,,,N,Food,,,N,,N,,,,,,N,nov,,jun,,,weekly,never,never,monthly,monthly,monthly,never,never,never,,,,daily,,,Y,,,,on-farm,,,weekly,daily,N,,,,on-farm,,,,monthly,N,,,,bought,,,,daily,Y,,on-farm,,bought,,,,,Y,,,,,,,,daily,Y,,,,bought,,,weekly,never,N,,,,bought,,,,weekly,Y,,,,bought,,,,weekly,Y,,,,on-farm,,,,,Y,,,,on-farm,,N,N,,,,,,,,Y,,,,,,,food possessions invest_farm invest_people,,5,5,6,6,9,0,4,4.0,4.0,12,,Need services too near and reduce price and government intervention and  supervision,-4.8,34.4,1154,4.5509996,2,medium,4,10:21:00.000+03,2017-07-05T14:56:23.963+03,14:16:32,,uuid:2c6348fe-5376-4bdd-926b-f052c211bd65,297035,cde3f28c-e9d8-4db1-bd2c-61a8b07715eb,2017-08-20T15:45:06,891,,-1,,,20170722,Geita,27.0,,M,Monduli,,1,Y,Y,6,pastoralist_just-starting,1.505964426,0.0,0.0,0.0,0.632455532,0.0,0.0,55.74923035,Half,dairy,0,2017,inactive,0,inactive,2
11:05:00.000+03,8/8/17,357947074464364,2017-11-17T14:41:52.555+03,13:08:47,201708241119.0,Tanzania,000_TZS,'000 TZS,16,3231,1,3253114,H/Msalala,,,dairy_long-term,,1 to 5,,,2015.0,,,1,,1.0,Y,,,Y,,,,,Y,M,Y,,couple,none,31.0,52.0,primary,0,2,1,2,3,1,2,1,,own_land,2.0,0.0,0.0,acres,Male Female,,,,,,,4.0,acres,,Hire_labour,slope,Y,no_grazing,N,jul aug sep,,,,Y,cattle,1,,,,Y,3,chicken_poultry rabbits,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,use,,,,,N,,,,store_enclosed,,,,,,,,,Y,,maize millet other1,2.0,,,,,Male Female,2.0,0.0,0.0,1.0,Y,,,,,,,N,maize beans ground_nut other1,N,,,N,,,No_dont_grow,N,,N,,,,,,N,,apr,jul,,,never,never,never,never,,never,,never,,,,,,,daily,Y,,on-farm bought Free,,on-farm,,,,,N,,on-farm,,,,,monthly,,N,,,on-farm bought,,,,monthly,,Y,,,,bought,,weekly,,,N,,,,bought,,daily,,daily,N,,,,,,,,daily,N,,,,,,,,weekly,Y,,,,bought,,,never,daily,N,,,,on-farm,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,Y,,1.0,,,,food possessions invest_farm invest_people,food,,17,3,6,6,0,15,4,4.0,4.0,12,,Vaccinator they are not providing ITM vaccine at a right time,-3.3,31.6,1501,4.5509996,1,easy,3,,2017-09-13T00:01:01.925+03,23:42:59,No comments ,uuid:db2963e2-89a8-4857-84b1-743febcfb9a1,280820,3bb6f773-ab6c-47e6-aea4-8f12c7a85939,2017-09-10T21:14:46,110,,-1,,,20170722,Shinyanga,144.0,Longido,M,Bagamoyo,0.0,1,N,N,1,"dairy_non-itm, active vaccinator",1.68173162,0.0,13.048659800000001,0.0,0.885437745,0.0,0.0,1.09486833,Most,dairy,2012,2015,inactive,12,active,1
13:27:00.000+03,8/30/17,357947074465049,2017-07-26T11:58:16.529+03,12:14:26,201708221103.0,Tanzania,000_TZS,'000 TZS,13,3197,1,3236602,,,,dairy_long-term,,1 to 5,,,0.0,,,1,,,Y,,,Y,,,,,Y,M,Y,,couple,none,,40.0,primary,1,0,1,0,1,1,2,0,,own_land,5.0,0.0,0.0,acres,Male,,,,,,,2.0,acres,,Household Hire_labour,flat,N,own_land others_land_close common_land_close,Y,,,,,Y,cattle goats chicken_poultry,1,,,,Y,3,goats sheep,,,,,,,,,28.0,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,N,,,,,,N,,,,store_enclosed sell,,All,,,,,,,Y,,maize,1.0,,,,,,0.0,0.0,0.0,1.0,N,,,,,,,Y,maize,N,,,N,,,No_dont_grow,N,,Y,,,,,,N,,,jul,,,never,never,never,never,never,monthly,never,never,never,,,,,weekly,,Y,,,,on-farm,,,,weekly,N,,,,bought,,,,never,N,,,,bought,,,,daily,N,,,,on-farm,,,,monthly,N,,,,bought,,,daily,,N,,,,on-farm bought,,,,monthly,N,,,,on-farm bought,,weekly,,daily,Y,,bought,bought,bought,,,monthly,never,N,,on-farm,,on-farm,,,monthly,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,food possessions invest_farm invest_people,food possessions invest_farm invest_people,,28,3,13,6,0,0,4,4.0,4.0,12,,,-3.6,35.9,1577,4.5509996,1,medium,4,,2017-11-29T20:43:55.244+03,12:06:00,A farmer provide reliable informations ,uuid:7d6fdf36-016e-49b9-92cc-71fdd5f021ca,297051,95f7bf6b-5d80-46e8-814e-2e16e5c9c243,2017-07-31T13:29:18,247,,-1,,,20170722,Manyara,37.0,Chato,M,UKUMBI,2001.0,0,Y,Y,5,"pastoralist_non-itm, inactive vaccinator",31.13369203,0.0,0.0,0.0,1.106797181,0.0,0.0,33.05095785,Most,dairy,2005,0,inactive,7,inactive,4
