start_time_user,date_user,deviceid,starttime_auto,starttime_calculated,date_time,country,local_currency,currency_label,RegionID,VaccID,priority_backup,HouseholdID,FarmerLocation,farmer_location,farmer_location_new,FarmerCat1,Categorisation,HerdSizeCat,herd_size_cat,herd_size_cat_new,ItmStartYear,itm_start_year,ItmStartYearNew,ItmLastYearNumber,itm_last_year_number,ItmLastYearNumberNew,HerdMobileYN,herd_mobile,HerdMobileYnNew,CroppingYN,cropping_yn,cropping_yn_new,NoteUpdateBackInfo,agreement,participation,respondentsex,respondent_is_head,household_position,household_type,work_away,age_malehead,age_femalehead,education_level,children_under_4,children_4to10,males11to24,females11to24,males25to50,females25to50,malesover50,femalesover50,generated_note_name_101,land_tenure,landowned_crop,landowned_grass_enclosed,landowned_grass_open,unitland_owned,land_ownership,areaunits_other_own,landrentin,unitland_rentin,landrentout,unitland_rentout,areaunits_other_rent,landcultivated,unitland,areaunits_other,Farm_labour,land_slope,homegarden,pasture_grazing,pastureland_controldry,pastureland_controlown_when,pastureland_commonland_when,pastureland_awayland_when,generated_note_name_138,livestock_owners,livestock,livestock_count,livestock_other1,livestock_other2,livestock_other3,livestock_stabled,livestock_repeat_count,livestock_notimportant,livestock_notimp_otherpoultry_name,livestock_notimp_other1_name,livestock_notimp_other2_name,livestock_notimp_other3_name,livestock_notimp_cattle,livestock_notimp_sheep,livestock_notimp_goats,livestock_notimp_pigs,livestock_notimp_chicken_poultry,livestock_notimp_rabbits,livestock_notimp_donkeys,livestock_notimp_fish,livestock_notimp_beehives,livestock_notimp_other1,livestock_notimp_other2,livestock_notimp_other3,dairy_products_yn,dairy_products,dairy_products_other,cheese_amount,cheese_units,cheese_time_units,cheese_amount_units_other,cheese_amount_time_units_other,cheese_use,cheese_consumed_amount,cheese_sell_amount,cheese_sold_income,cheese_sold_price_timeunits,butter_amount,butter_units,butter_time_units,butter_amount_units_other,butter_amount_time_units_other,butter_use,butter_consumed_amount,butter_sell_amount,butter_sold_income,butter_sold_price_timeunits,other_dairy_amount,other_dairy_units,other_dairy_time_units,other_dairy_amount_units_other,other_dairy_amount_time_units_other,other_dairy_use,other_dairy_consumed_amount,other_dairy_sell_amount,other_dairy_sold_income,other_dairy_sold_price_timeunits,dairy_products_who_sells,dairy_products_who_control_eating,wool_collect,wool_use,wool_consumed_amount,wool_sell_amount,wool_sold_income,livestock_wool_who_sells,skins_collect,skins_use,skins_consumed_amount,skins_sell_amount,skins_sold_income,livestock_skins_who_sells,rental_collect,rent_out_animals_which,rental_sold_income,livestock_rental_who_sells,livestock_manure,livestock_manure_soil,livestock_manure_store_pile,livestock_manure_store_enclosed,livestock_manure_biodigester,livestock_manure_fuel,livestock_manure_sell,livestock_manure_dispose,generated_note_name_636,grow_crops,generated_note_name_642,crops,crop_count,crops_other1,crops_other2,crops_other3,crops_notimportant,farm_planning_who,veg_count,fruit_count,fodder_count,crop_repeat_count,use_fertilisers,fertiliser_crops,fertiliser_amount,fertiliser_units,fertiliser_type,fertiliser_units_other,fertiliser_type_other,use_manure_compost,manure_compost_crops,land_irrigated,Irrigation_crops,Irrigation_months,manage_trees,tree_uses,tree_uses_other,use_legumes_fertility,agroforestry,generated_note_name_750,gather_wildfoods,wildfoods,wildfood_collect_when,wildfood_importance,wildfood_amount,generated_note_name_764,foodshortagetime,foodshortagetime_months_which,food_worst_month,food_best_month,generated_note_name_773,generated_note_name_774,HFIAS_9,HFIAS_8,HFIAS_7,HFIAS_6,HFIAS_5,HFIAS_4,HFIAS_3,HFIAS_2,HFIAS_1,generated_note_name_787,generated_note_name_788,Grains_roots_tubers,GrainsRootsTubers_good_season,GrainsRootsTubers_bad_season,GrainsRootsTubers_last_month,GrainsRootsTubers_ind24h,GrainsRootsTubers_source,GrainsRootsTubers_source_good,GrainsRootsTubers_source_bad,GrainsRootsTubers_source_last_month,Legumes,Legumes_good_season,Legumes_bad_season,Legumes_last_month,Legumes_ind24h,Legumes_source,Legumes_source_good,Legumes_source_bad,Legumes_source_last_month,Nuts_Seeds,Nuts_Seeds_good_season,Nuts_Seeds_bad_season,Nuts_Seeds_last_month,Nuts_Seeds_ind24h,Nuts_Seeds_source,Nuts_Seeds_source_good,Nuts_Seeds_source_bad,Nuts_Seeds_source_last_month,Veg_Leafy,Veg_Leafy_good_season,Veg_Leafy_bad_season,Veg_Leafy_last_month,Veg_Leafy_ind24h,Veg_Leafy_source,Veg_Leafy_source_good,Veg_Leafy_source_bad,Veg_Leafy_source_last_month,VitA_Veg_Fruit,VitA_Veg_Fruit_good_season,VitA_Veg_Fruit_bad_season,VitA_Veg_Fruit_last_month,VitA_Veg_Fruit_ind24h,VitA_Veg_Fruit_source,VitA_Veg_Fruit_source_good,VitA_Veg_Fruit_source_bad,VitA_Veg_Fruit_source_last_month,Vegetables,Vegetables_good_season,Vegetables_bad_season,Vegetables_last_month,Vegetables_ind24h,Vegetables_source,Vegetables_source_good,Vegetables_source_bad,Vegetables_source_last_month,Fruits,Fruits_good_season,Fruits_bad_season,Fruits_last_month,Fruits_ind24h,Fruits_source,Fruits_source_good,Fruits_source_bad,Fruits_source_last_month,Meat,Meat_good_season,Meat_bad_season,Meat_last_month,Meat_ind24h,Meat_source,Meat_source_good,Meat_source_bad,Meat_source_last_month,Eggs,Eggs_good_season,Eggs_bad_season,Eggs_last_month,Eggs_ind24h,Eggs_source,Eggs_source_good,Eggs_source_bad,Eggs_source_last_month,Milk_Dairy,Milk_Dairy_good_season,Milk_Dairy_bad_season,Milk_Dairy_last_month,Milk_Dairy_ind24h,Milk_Dairy_source,Milk_Dairy_source_good,Milk_Dairy_source_bad,Milk_Dairy_source_last_month,generated_note_name_913,aidreceived,giftsreceived,aidtypes,aid_other,aid_food_amount,gifttypes,gift_other,gift_food_amount,generated_note_name_936,offfarm_incomes_any,offfarm_incomes,offfarm_incomes_count,offfarm_incomes_other,offfarm_income_repeat_count,offfarm_income_proportion,spending_Off_farm_income,spending_On_farm_income,generated_note_name_976,PPI_1,PPI_2,PPI_3,PPI_4,PPI_5,PPI_6,PPI_7,PPI_8,PPI_9,PPI_10,generated_note_name_992,respondent_comments,GPS_latitude,GPS_longitude,_GPS_altitude,_GPS_precision,Additional_respondents,quality_rapport,quality_reliability,end_time_user,endtime_auto,endtime_calculated,notes,instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes,_version,RegionName,DistrictID,DistrictName,FarmerGender,FarmerDistrict,FarmerItmYearStart,FarmerItmNumberLastYear,FarmerHerdMobileYn,FarmerCroppingYn,FarmerCatCode,FarmerCat,cattle_tlu,goat_tlu,sheep_tlu,pig_tlu,poultry_tlu,rabbit_tlu,equine_tlu,tot_tlu,milksellshr,prodsysmlk,ItmYearFirst,ItmYearLast,FarmerItmStat,VaccFrmrItmCnt,VaccItmStat,FarmerCatComb
,8/9/17,357947074464364,2017-07-26T12:23:43.766+03,11:49:47,201708041441.0,Tanzania,000_TZS,'000 TZS,11,1076,2,1072113,Longido,,,,,50 plus,,,,,,0,,,Y,,,Y,,,,,Y,M,Y,,couple,none,48.0,47.0,primary,3,3,0,0,0,0,0,0,,own_land,5.0,0.0,0.0,acres,Male Female,,,,,,,30.0,acres,,Household,flat slope,Y,no_grazing,Y,jan feb mar apr may jun jul aug sep oct nov dec,,,,Y,cattle,1,,,,Y,3,,,,,,,,,,24.0,,,,,,,,Y,,Yoghurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize,2.0,,,,,Male,3.0,2.0,4.0,2.0,N,,,,,,,,,N,,,Y,,,Intercrop,N,,N,,,,Little,,N,,mar,aug,,,never,never,never,,never,never,,,never,,,,,,daily,Y,,,,on-farm,,,daily,monthly,Y,,,,bought,,,,,N,,,,bought,,,,daily,N,,,,bought,,,,weekly,N,,,,bought,,,,daily,Y,,,on-farm,,,,,monthly,Y,,on-farm,bought,,,daily,,weekly,N,,,,,,,,monthly,Y,,,,on-farm,,,daily,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,UnderHalf,,food possessions invest_people,,17,0,13,6,0,15,0,4.0,4.0,12,,,-9.2,34.3,1038,4.5509996,1,medium,3,,2017-11-20T17:50:53.700+03,14:55:50,She is a replacement of Samson Daudi who is out of Mbarali and now he is leaving at Chunya District.,uuid:2b893650-1ebc-44ca-a5ad-700d820f38f5,297032,ad452805-1843-4817-bd5f-ea94a290bb26,2017-09-10T23:34:47,362,,-1,,,20170722,Pwani,109.0,Ileje,M,KAGERA,0.0,0,Y,Y,2,pastoralist_long-term,1.252982213,1.0194265470000001,0.0,0.0,0.474341649,0.0,0.0,4.397273373,Most,dairy,2016,2017,inactive,0,inactive,2
10:48:00.000+03,8/4/17,357947074449795,2017-11-21T13:08:46.913+03,11:54:02,201711231054.0,Tanzania,000_TZS,'000 TZS,24,2017,2,1053101,Makuyuni,,Muleba urban,"pastoralist_non-itm, inactive vaccinator",,1 to 5,,,2017.0,,,0,,,Y,,,Y,,,,,Y,M,Y,,couple,man_works_away,63.0,54.0,secondary,0,0,3,2,3,1,1,0,,own_land,,0.0,6.0,acres,Male,,16.0,,,,,4.0,acres,,Household,flat slope,Y,no_grazing,,,,jan feb jul aug sep oct nov dec,,Y,cattle,1,,,,Y,1,goats chicken_poultry,,,,,,,,,,,,,,,,25.0,N,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,N,,,,,,N,,15.0,,soil_direct,,,,,,,UnderHalf,,Y,,maize,1.0,,,,,Male,0.0,,0.0,1.0,N,maize,,,,,,Y,,N,,,N,Fuel Timber,,Rotation,N,,N,,,,,,N,,,sep,,,monthly,never,never,never,never,never,never,never,never,,,,,,daily,N,,,,,,,monthly,daily,N,,on-farm bought,,bought,,,,,N,,,bought,bought,,weekly,,weekly,Y,,,,bought,,,,weekly,N,,,,,,,,daily,N,,,,on-farm bought,,,never,never,N,,bought,,,,,,weekly,N,,,,on-farm,,monthly,,daily,N,,,,on-farm,,daily,,daily,Y,,on-farm,,,,N,N,,,UnderHalf,,,,,Y,,1.0,,,,,food possessions invest_farm invest_people,,11,3,13,6,9,0,4,4.0,4.0,12,,,-1.4,31.7,1349,4.5509996,1,medium,4,12:05:00.000+03,2017-11-24T10:13:30.484+03,12:43:38,Interview was very good and participatory,uuid:567bcc87-7866-4dd6-9eb6-e02cdcec87d9,279735,15648278-5a33-4fd2-94b7-2246c0cc5a03,2017-09-12T17:39:10,32,,-1,,,20170722,Manyara,1.0,Rungwe,M,Ngorongoro,2016.0,0,Y,Y,8,"dairy_non-itm, active vaccinator",128.83401170000002,0.203885309,0.0,0.0,37.94733192,0.0,0.0,52.65568099,None,dairy,0,0,long-term,12,active,3
,11/17/17,357947074449688,2017-08-15T18:23:46.043+03,16:54:23,201709051108.0,Tanzania,000_TZS,'000 TZS,11,3233,1,2058519,Songea,,,dairy_just-starting,,6 to 20,,,2012.0,,,3,,,N,,,N,,,,,Y,M,Y,,couple,none,42.0,21.0,secondary,2,1,3,2,0,2,1,0,,own_land,150.0,0.0,0.0,acres,Male,,,,,,,30.0,acres,,Household Reciprocal,flat,N,no_grazing,N,,,,,Y,cattle,1,,,,Y,3,chicken_poultry,,,,,,,,,20.0,,5.0,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,store_pile,,,,,,,,,Y,,maize,,,,,rice cassava banana potato tomato,Male,3.0,1.0,0.0,2.0,,,,kg,,,,N,maize,N,,,N,Food,,Intercrop,N,,N,,,not_important,,,N,,,aug,,,never,never,never,,never,never,never,,never,,,,daily,monthly,daily,Y,,bought Free,bought,on-farm,,,,,N,,,,bought,,,,monthly,N,,,,bought,,,daily,monthly,Y,,,,bought,,,monthly,never,Y,,,,bought,,,,weekly,Y,,,,bought,,,,weekly,N,,,,,,,,monthly,N,,,,on-farm,,,monthly,weekly,N,,,,,,,monthly,daily,Y,,,on-farm,bought,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,28,3,0,6,9,0,4,4.0,4.0,12,,,-3.4,32.5,1830,4.5509996,1,medium,3,14:13:00.000+03,2017-08-20T18:11:52.619+03,19:20:31,,uuid:04ac0cb8-cded-495f-b11b-5f856f1b1a8e,333225,71c1ba85-b56d-4f13-b65c-0bab5cf07381,2017-12-07T10:57:16,722,,-1,,,20170722,Mara,110.0,Bariadi,M,KILOLO,2015.0,0,Y,Y,2,"pastoralist_non-itm, inactive vaccinator",3.88512461,0.0,0.0,0.0,0.252982213,0.0,0.0,7.454647724,Most,dairy,0,2017,long-term,6,active,3
18:09:00.000+03,8/14/17,357947074449845,2017-11-21T11:21:27.585+03,16:12:55,201711221139.0,Tanzania,000_TZS,'000 TZS,24,2058,1,1053304,,,,,,50 plus,,,2013.0,,,60,,,Y,,,Y,,,,,Y,M,Y,,couple,none,55.0,28.0,primary,1,2,2,1,1,1,1,1,,own_land communal_land,2.0,0.0,0.0,acres,Male Female,,,,,,,19.0,acres,,Household Hire_labour,flat,Y,common_land_close,,,,,,Y,cattle,1,,,,N,4,chicken_poultry,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,day,,,,,,,,Female,Female,N,,,,,,N,,,,,,N,,,,dispose,,,,,,,,,Y,,maize beans,1.0,,,,,Male,2.0,1.0,0.0,2.0,,,,,,,,,maize beans cassava coffee fodder_grass banana potato tomato,N,,,N,,,No_crop_only,N,,N,,,,,,N,,,may,,,never,never,never,,never,,,never,never,,,,,weekly,daily,Y,,,,on-farm,,,,weekly,N,,,,on-farm,,,,monthly,Y,,,,bought,,,,monthly,Y,,bought,,on-farm,,,,,Y,,,,bought,,,,daily,Y,,,,,,,weekly,never,N,,,,bought,,,never,daily,N,,on-farm,Free,on-farm bought,,,monthly,,N,,,,on-farm,,,,,Y,,,on-farm,on-farm,,N,N,,,,,,,,N,,1.0,,1.0,Half,,food possessions invest_farm invest_people,,2,3,0,6,9,0,4,4.0,4.0,12,,,-3.4,35.9,1038,4.5509996,2,medium,4,12:32:00.000+03,2017-09-13T11:59:16.345+03,13:20:00,A farmer provide reliable informations ,uuid:72a1be2c-0174-4033-8de2-de5f01171da1,447804,491c5208-cb17-4abd-a41c-650f18b33391,2017-08-20T15:04:45,636,,-1,,,20170722,Ruvuma,167.0,Kiteto,M,KAGERA,2016.0,0,N,Y,3,"dairy_non-itm, active vaccinator",2.505964426,0.0,0.0,0.0,0.158113883,0.0,0.0,23.960373999999998,Most,dairy,0,2016,inactive,12,inactive,1
15:14:00.000+03,11/21/17,357947074449688,2017-08-10T12:13:01.193+03,10:20:49,201711241406.0,Tanzania,000_TZS,'000 TZS,24,1072,1,2063712,H/Msalala,,,,,21 to 50,,herd_50_plus,2017.0,,,1,,1.0,N,,,Y,,,,,Y,M,N,,couple,none,,44.0,primary,1,4,4,2,1,1,1,0,,own_land,13.0,0.0,0.0,,Male,,,,,,,10.0,acres,,Household,flat slope,Y,no_grazing,N,,,,,Y,cattle goats sheep,1,,,,N,1,chicken_poultry,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,week,,,,,,,,,,,,,,,,N,,,,,,N,,,,store_enclosed,,,,,,,,,Y,,maize,3.0,,,,,Male Female,2.0,2.0,0.0,2.0,N,,,kg,,,,Y,,N,,,N,,,No_dont_grow,,,N,,,,,,N,,oct,aug,,,never,never,never,never,,never,never,never,never,,,,,,,Y,,,bought,,,weekly,,,Y,,,,on-farm,,weekly,,weekly,N,,,,on-farm,,,monthly,weekly,Y,,,,,,,,weekly,N,,,,on-farm,,,,daily,Y,,,,,,,weekly,never,N,,,,,,monthly,,weekly,N,,,,bought,,,,,N,,bought,,,,,,daily,Y,,on-farm,on-farm,on-farm,,N,N,,,,,,,,Y,gov_institution,3.0,,,,food possessions invest_farm invest_people,food possessions invest_farm,,5,3,0,6,0,15,4,4.0,0.0,a0,,"Our place does nit have vet shops, we need more education on livestock and crop production.",-8.9,39.0,1393,4.5509996,1,easy,4,09:23:00.000+03,2017-12-06T06:42:04.153+03,11:32:19,"Farmer is very understanding in ECF, being doing it for long time and having positive impact to his catlle",uuid:7f10827d-a9d7-45f6-bc24-bf2001d6d48f,297049,5ff44cc0-35f0-48e9-9b63-9ce52c58fd78,2017-12-04T10:57:23,427,,-1,,,20170722,Mwanza,27.0,Kahama,M,Simanjiro,2016.0,0,N,Y,1,dairy_long-term,17.7242621,15.90305413,40.77706188,0.0,0.0,0.0,0.0,81.07097175,Most,dairy,0,2016,inactive,4,inactive,3
10:56:00.000+03,7/31/17,357947074449688,2017-08-11T11:04:31.898+03,12:47:30,201707291455.0,Tanzania,000_TZS,'000 TZS,13,3234,2,2017707,KAGERA,,,dairy_just-starting,,1 to 5,,,2015.0,,,30,,,Y,,,Y,,,,,Y,M,N,,couple,man_works_away,40.0,25.0,primary,1,1,0,0,1,1,1,0,,own_land,100.0,0.0,0.0,acres,Other_family_male,,,,,,,5.0,acres,,Hire_labour,slope,Y,no_grazing,N,,,,,Y,cattle goats chicken_poultry other1,1,,,,Y,1,chicken_poultry,,,,,,500.0,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,Y,,,,,,N,,,,,,,,,,,,,Y,,maize beans cassava,1.0,,,,,Male Female,,2.0,1.0,2.0,N,,,kg,,,,N,pigeon_pea maize ground_nut banana other1,Y,,,N,,,No_crop_only,N,,N,,,,,,N,,dec,apr,,,never,never,never,never,never,never,never,never,,,,,daily,weekly,daily,Y,,,,on-farm,,never,,weekly,N,,,,on-farm,,,,never,N,,,,bought,,,monthly,daily,Y,,on-farm bought Free,,on-farm,,,,weekly,N,,,,bought,,daily,daily,daily,Y,,,,bought,,,,never,N,,,bought,,,,,daily,N,,,,on-farm bought,,,,monthly,N,,,,on-farm,,,,,Y,,,on-farm bought,on-farm,,N,N,,,,,,,,Y,,,,1.0,UnderHalf,,food possessions invest_farm invest_people,,5,3,13,6,9,0,4,0.0,4.0,12,,,-9.0,36.0,1179,4.5509996,1,easy,3,15:30:00.000+03,2017-09-13T10:48:43.113+03,13:14:52,This is Business Partner and they are three of them having a Ranches called Highland Ranches located at Mbarali and they do practice vaccinations every year.,uuid:74c90c7e-8459-4436-ac3e-a36ceeb43cb7,271934,019af59b-aee0-4db5-b68e-8d6a0c80dbff,2017-12-04T10:53:03,121,,-1,,,20170722,Iringa,87.0,,,Longido,2009.0,2,Y,N,1,dairy_long-term,14.46148387,2.650509022,0.0,0.0,6.32455532,0.0,0.0,1.158113883,UnderHalf,dairy,0,0,inactive,5,active,3
,8/4/17,357947074449894,2017-09-08T10:54:31.388+03,14:12:47,201709110934.0,Tanzania,000_TZS,'000 TZS,5,1072,1,3231404,Mbeya Urban,,,,,6 to 20,,,0.0,,,23,,,N,,,Y,,,,,Y,M,N,,couple,none,49.0,57.0,secondary,1,2,2,2,3,1,2,0,,own_land,2.0,0.0,0.0,acres,Male Female,,,,,,,4.0,acres,,Hire_labour,slope,Y,no_grazing,Y,jul aug,,may jun,,Y,cattle sheep,2,,,,Y,1,pigs rabbits,,Simbilis,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,N,,UnderHalf,,,,N,,,,store_enclosed,,,,,,,,,Y,,maize beans cassava ground_nut,1.0,,,,cassava potato,Male,2.0,2.0,0.0,2.0,N,coffee,,kg,,,,Y,maize beans,N,,,N,Food Fuel,,No_dont_grow,N,,N,,may jun jul aug sep,not_important,,,N,,,jul,,,never,never,never,never,,never,monthly,never,,,,,daily,monthly,daily,Y,,,,on-farm,,daily,daily,daily,N,,,Free,bought,,,,never,Y,,,on-farm,bought,,,monthly,weekly,Y,,,,,,,,weekly,N,,,,on-farm bought Free,,daily,weekly,daily,Y,,bought,,on-farm bought Free,,never,,never,N,,,on-farm bought,bought,,,,never,N,,on-farm,,bought,,monthly,,,N,,,,on-farm,,,monthly,,N,,,,on-farm,,N,Y,,,,,,,,Y,,1.0,,,,,food possessions invest_farm invest_people,,5,3,13,6,0,15,0,0.0,4.0,12,,So how can we get vaccination?,-3.8,36.5,1568,4.5509996,1,medium,3,09:59:00.000+03,2017-08-14T10:10:12.649+03,18:50:06,,uuid:7478ca09-5767-46a0-81b2-6f46150caa56,297105,8d0fd87e-515f-47a6-85c2-cd6bfb40c5a2,2017-08-10T05:50:44,825,,-1,,,20170722,Mbeya,1.0,Longido,Male,SIMANJIRO,2017.0,1,Y,Y,2,DITM,235.48044,2.446623713,0.0,0.0,0.790569415,0.0,0.0,19.69226094,Most,dairy,2004,2015,inactive,9,active,3
14:03:00.000+03,8/1/17,357947074465049,2017-11-30T08:10:51.898+03,09:32:49,201708180936.0,Tanzania,000_TZS,'000 TZS,16,3216,1,3136710,KAGERA,,,,,6 to 20,,,2009.0,,,1,,,Y,,,Y,,,,,Y,M,Y,,couple,none,45.0,,secondary,1,3,9,2,0,1,0,0,,own_land,5.0,0.0,0.0,acres,Male Female,,,,,,,3.0,acres,,Household Hire_labour,flat,Y,own_land others_land_close,N,,,,,Y,cattle goats sheep chicken_poultry donkeys_horses,1,,,,N,2,other1,,🐕,,,,,,17.0,20.0,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,dispose,,,,,,,,,Y,,fodder_grass,2.0,,,,,Female,0.0,2.0,0.0,2.0,N,,,,Urea SA CAN,,,Y,maize,N,,,N,Food Timber Land_benefits,,No_crop_only,N,,N,,,,,,N,,feb,,,,never,never,never,,never,,never,never,never,,,,daily,,daily,Y,,on-farm,,on-farm,,,,weekly,Y,,bought,on-farm bought,bought,,,,weekly,N,,,,on-farm,,weekly,never,daily,Y,,,,bought,,,,weekly,,,,,bought,,,,daily,Y,,,,,,monthly,,never,N,,,,on-farm bought,,,,monthly,Y,,,on-farm bought,on-farm bought,,weekly,monthly,never,Y,,,on-farm bought,bought,,,,,N,,,,bought Free,,N,N,,,,,,,,N,,,,1.0,,,invest_farm,,0,3,0,6,0,0,4,4.0,4.0,12,,,-8.1,33.1,1168,4.5509996,1,medium,3,14:38:00.000+03,2017-11-26T12:04:55.078+03,08:46:10,None,uuid:b3b26527-24e9-48c0-a85a-9e14d1020a2a,288771,73daa362-66ba-450c-925f-cf8343ec7355,2017-11-23T14:23:50,933,,-1,,,20170722,Simiyu,72.0,Bagamoyo,M,Longido,,14,N,Y,8,dairy_long-term,48.53013671,0.0,0.0,0.0,3.794733192,0.0,0.0,12.44821275,All,dairy,2015,0,inactive,0,active,4
,8/7/17,357947074464794,2017-09-05T11:02:40.523+03,08:00:28,201708070341.0,Tanzania,000_TZS,'000 TZS,13,3088,1,3102812,Mbogwe,,,"pastoralist_non-itm, inactive vaccinator",,1 to 5,,,2017.0,,,0,,,Y,,,N,,,,,Y,M,Y,,couple,none,40.0,50.0,primary,0,1,1,2,0,1,1,0,,own_land,40.0,0.0,0.0,acres,,,,,,,,2.0,acres,,Hire_labour,flat,Y,no_grazing,,,,,,Y,cattle,2,,,,Y,1,,,,,,,,,,,,,,,,,,Y,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,maize,1.0,,,,maize banana,Male Female,1.0,0.0,1.0,2.0,Y,,25000.0,,,,,Y,maize,N,,,N,Fuel Timber Other,,,N,,N,,,,,,N,,nov,aug,,,never,never,never,never,never,never,never,,,,,,,,daily,Y,,,,on-farm,,,,weekly,Y,,bought,,bought,,,,never,N,,bought,,bought,,,,daily,Y,,,,bought,,,weekly,monthly,Y,,,,,,weekly,,daily,Y,,,,Free,,,,,N,,,,,,,,daily,Y,,,,on-farm bought,,,,never,N,,,bought,,,,,weekly,Y,,,,on-farm,,N,Y,,,,,,,,N,,,,1.0,,,food possessions invest_people,,0,3,0,6,9,0,4,4.0,0.0,12,,Awareness creation is more needed,-8.7,32.6,1238,4.5509996,1,medium,3,,2017-08-14T10:09:35.561+03,23:48:20,,uuid:16598ce0-6f35-46ca-be7f-7c309924074e,461324,bf5dc624-0223-4aaa-beed-48cacbb7fe29,2017-08-27T17:11:47,37,,-1,,,20170722,Manyara,6.0,Njombe Urban,M,Bariadi,2013.0,1,N,Y,8,DITM,1.0,37.71878224,0.0,0.0,0.0,0.0,0.0,35.247231799999994,Most,dairy,0,0,inactive,0,active,3
09:59:00.000+03,7/31/17,357947074449894,2017-11-23T14:32:59.367+03,10:16:07,201711241248.0,Tanzania,000_TZS,'000 TZS,13,3132,1,2148902,SIMANJIRO,,Arusha/Njiro,"pastoralist_non-itm, inactive vaccinator",,50 plus,,herd_21_50,,,,1,,2.0,Y,,,Y,,,,,Y,M,Y,,couple,none,,29.0,postsecondary,0,5,0,10,2,2,0,0,,own_land,2.0,0.0,0.0,acres,Male Female,,,,1.0,,,12.0,acres,,Hire_labour,slope steep_slope,N,no_grazing,Y,,,,,Y,cattle,1,,,,N,2,,,,,,,,,,50.0,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,,2.0,,,,tomato,Female Male_Youth_or_Child,0.0,1.0,0.0,,N,maize rice ground_nut,,,,,,N,,N,,,N,Timber,,No_dont_grow,N,,N,meat fruits medicines,,,,,N,,,,,,never,never,never,,,never,never,never,never,,,,,,daily,Y,,,,on-farm,,daily,,weekly,Y,,on-farm,,bought,,daily,,,N,,,bought,bought,,,,weekly,Y,,,,,,,,monthly,,,,,,,,,,Y,,,,on-farm bought,,,,,Y,,,,bought,,weekly,,weekly,Y,,,,on-farm bought,,,weekly,never,N,,,,bought,,daily,weekly,,N,,,,on-farm,,N,N,,,,,,,,N,,,,1.0,,,food possessions invest_people,,0,3,13,6,9,0,4,0.0,,12,,More awareness is needed on ITM practices and other animal diseases ,-3.2,33.6,1426,4.5509996,1,medium,3,11:38:00.000+03,2017-08-14T10:23:37.769+03,19:28:33,No comments,uuid:ad1f78f9-0f69-40f9-b2aa-c0f2c68748b5,297063,3d94bcfd-e13e-411e-8c41-d5c772e1d7ce,2017-08-02T20:43:51,688,,-1,,,20170722,Rukwa,69.0,Mufindi,M,Iringa Rural,2015.0,25,N,Y,2,dairy_long-term,50.18147096,0.0,0.0,0.0,0.790569415,0.0,0.0,1.790569415,All,dairy,0,2016,inactive,1,inactive,1
